White,Asian,Black,Mixed/ Other,Total,Code,Borough,Year,Delete ,Month_Number,Weekly_pay_parttime,Monthly_pay_parttime,weekly_pay_fulltime,Monthly_pay_fulltime,Employees_number,selfemployed_number,fulltime_work_number,parttime_work_number
,,,,,E09000013,Hammersmith and Fulham,2023,141,141,,,,,"76,700","20,500","81,100","16,100"
,,,,,E09000014,Haringey,2023,141,141,,,,,"115,500","34,100","117,800","31,100"
,,,,,E09000015,Harrow,2023,141,141,,,,,"91,000","23,900","91,500","23,400"
,,,,,E09000016,Havering,2023,141,141,,,,,"117,100","17,900","111,200","23,600"
,,,,,E09000017,Hillingdon,2023,141,141,,,,,"132,500","10,400","113,400","29,500"
,,,,,E09000018,Hounslow,2023,141,141,,,,,"131,900","16,300","117,800","30,300"
,,,,,E09000019,Islington,2023,141,141,,,,,"125,400","18,600","123,800","20,100"
,,,,,E09000020,Kensington and Chelsea,2023,141,141,,,,,"47,100","14,600","51,300","10,800"
,,,,,E09000021,Kingston upon Thames,2023,141,141,,,,,"80,800","15,400","72,600","24,200"
,,,,,E09000022,Lambeth,2023,141,141,,,,,"154,400","30,900","153,900","31,400"
,,,,,E09000023,Lewisham,2023,141,141,,,,,"128,000","31,400","124,400","35,900"
,,,,,E09000024,Merton,2023,141,141,,,,,"89,400","14,600","87,400","16,600"
,,,,,E09000025,Newham,2023,141,141,,,,,"152,900","28,700","133,900","47,700"
,,,,,E09000026,Redbridge,2023,141,141,,,,,"117,100","24,700","113,900","28,700"
,,,,,E09000027,Richmond upon Thames,2023,141,141,,,,,"86,200","12,100","78,100","20,300"
,,,,,E09000028,Southwark,2023,141,141,,,,,"149,300","34,500","149,500","34,300"
,,,,,E09000029,Sutton,2023,141,141,,,,,"91,800","15,600","89,000","18,400"
,,,,,E09000030,Tower Hamlets,2023,141,141,,,,,"135,400","26,000","128,000","33,400"
,,,,,E09000031,Waltham Forest,2023,141,141,,,,,"119,000","23,700","114,600","28,100"
,,,,,E09000032,Wandsworth,2023,141,141,,,,,"171,200","23,200","166,800","31,200"
,,,,,E09000033,Westminster,2023,141,141,,,,,"101,000","21,000","98,600","23,400"
,,,,,E09000001,City of London,2023,142,142,,,,,!,!,!,!
,,,,,E09000002,Barking and Dagenham,2023,142,142,,,,,"85,500","16,600","86,400","15,600"
,,,,,E09000003,Barnet,2023,142,142,,,,,"156,700","18,900","137,500","38,100"
,,,,,E09000004,Bexley,2023,142,142,,,,,"99,500","18,400","90,200","27,800"
,,,,,E09000005,Brent,2023,142,142,,,,,"116,400","28,300","112,300","32,300"
,,,,,E09000006,Bromley,2023,142,142,,,,,"138,000","31,100","134,000","35,100"
,,,,,E09000007,Camden,2023,142,142,,,,,"102,200","28,100","95,900","33,100"
,,,,,E09000008,Croydon,2023,142,142,,,,,"176,500","21,200","157,000","40,800"
,,,,,E09000009,Ealing,2023,142,142,,,,,"153,000","31,600","160,800","23,800"
,,,,,E09000010,Enfield,2023,142,142,,,,,"120,100","30,300","116,400","34,100"
,,,,,E09000011,Greenwich,2023,142,142,,,,,"148,500","20,700","134,400","34,400"
,,,,,E09000012,Hackney,2023,142,142,,,,,"162,200","15,500","144,300","33,400"
,,,,,E09000013,Hammersmith and Fulham,2023,142,142,,,,,"76,700","20,500","81,100","16,100"
,,,,,E09000014,Haringey,2023,142,142,,,,,"115,500","34,100","117,800","31,100"
,,,,,E09000015,Harrow,2023,142,142,,,,,"91,000","23,900","91,500","23,400"
,,,,,E09000016,Havering,2023,142,142,,,,,"117,100","17,900","111,200","23,600"
,,,,,E09000017,Hillingdon,2023,142,142,,,,,"132,500","10,400","113,400","29,500"
,,,,,E09000018,Hounslow,2023,142,142,,,,,"131,900","16,300","117,800","30,300"
,,,,,E09000019,Islington,2023,142,142,,,,,"125,400","18,600","123,800","20,100"
,,,,,E09000020,Kensington and Chelsea,2023,142,142,,,,,"47,100","14,600","51,300","10,800"
,,,,,E09000021,Kingston upon Thames,2023,142,142,,,,,"80,800","15,400","72,600","24,200"
,,,,,E09000022,Lambeth,2023,142,142,,,,,"154,400","30,900","153,900","31,400"
,,,,,E09000023,Lewisham,2023,142,142,,,,,"128,000","31,400","124,400","35,900"
,,,,,E09000024,Merton,2023,142,142,,,,,"89,400","14,600","87,400","16,600"
,,,,,E09000025,Newham,2023,142,142,,,,,"152,900","28,700","133,900","47,700"
,,,,,E09000026,Redbridge,2023,142,142,,,,,"117,100","24,700","113,900","28,700"
,,,,,E09000027,Richmond upon Thames,2023,142,142,,,,,"86,200","12,100","78,100","20,300"
,,,,,E09000028,Southwark,2023,142,142,,,,,"149,300","34,500","149,500","34,300"
,,,,,E09000029,Sutton,2023,142,142,,,,,"91,800","15,600","89,000","18,400"
,,,,,E09000030,Tower Hamlets,2023,142,142,,,,,"135,400","26,000","128,000","33,400"
,,,,,E09000031,Waltham Forest,2023,142,142,,,,,"119,000","23,700","114,600","28,100"
,,,,,E09000032,Wandsworth,2023,142,142,,,,,"171,200","23,200","166,800","31,200"
,,,,,E09000033,Westminster,2023,142,142,,,,,"101,000","21,000","98,600","23,400"
,,,,,E09000001,City of London,2023,143,143,,,,,!,!,!,!
,,,,,E09000002,Barking and Dagenham,2023,143,143,,,,,"85,500","16,600","86,400","15,600"
,,,,,E09000003,Barnet,2023,143,143,,,,,"156,700","18,900","137,500","38,100"
,,,,,E09000004,Bexley,2023,143,143,,,,,"99,500","18,400","90,200","27,800"
,,,,,E09000005,Brent,2023,143,143,,,,,"116,400","28,300","112,300","32,300"
,,,,,E09000006,Bromley,2023,143,143,,,,,"138,000","31,100","134,000","35,100"
,,,,,E09000007,Camden,2023,143,143,,,,,"102,200","28,100","95,900","33,100"
,,,,,E09000008,Croydon,2023,143,143,,,,,"176,500","21,200","157,000","40,800"
,,,,,E09000009,Ealing,2023,143,143,,,,,"153,000","31,600","160,800","23,800"
,,,,,E09000010,Enfield,2023,143,143,,,,,"120,100","30,300","116,400","34,100"
,,,,,E09000011,Greenwich,2023,143,143,,,,,"148,500","20,700","134,400","34,400"
,,,,,E09000012,Hackney,2023,143,143,,,,,"162,200","15,500","144,300","33,400"
,,,,,E09000013,Hammersmith and Fulham,2023,143,143,,,,,"76,700","20,500","81,100","16,100"
,,,,,E09000014,Haringey,2023,143,143,,,,,"115,500","34,100","117,800","31,100"
,,,,,E09000015,Harrow,2023,143,143,,,,,"91,000","23,900","91,500","23,400"
,,,,,E09000016,Havering,2023,143,143,,,,,"117,100","17,900","111,200","23,600"
,,,,,E09000017,Hillingdon,2023,143,143,,,,,"132,500","10,400","113,400","29,500"
,,,,,E09000018,Hounslow,2023,143,143,,,,,"131,900","16,300","117,800","30,300"
,,,,,E09000019,Islington,2023,143,143,,,,,"125,400","18,600","123,800","20,100"
,,,,,E09000020,Kensington and Chelsea,2023,143,143,,,,,"47,100","14,600","51,300","10,800"
,,,,,E09000021,Kingston upon Thames,2023,143,143,,,,,"80,800","15,400","72,600","24,200"
,,,,,E09000022,Lambeth,2023,143,143,,,,,"154,400","30,900","153,900","31,400"
,,,,,E09000023,Lewisham,2023,143,143,,,,,"128,000","31,400","124,400","35,900"
,,,,,E09000024,Merton,2023,143,143,,,,,"89,400","14,600","87,400","16,600"
,,,,,E09000025,Newham,2023,143,143,,,,,"152,900","28,700","133,900","47,700"
,,,,,E09000026,Redbridge,2023,143,143,,,,,"117,100","24,700","113,900","28,700"
,,,,,E09000027,Richmond upon Thames,2023,143,143,,,,,"86,200","12,100","78,100","20,300"
,,,,,E09000028,Southwark,2023,143,143,,,,,"149,300","34,500","149,500","34,300"
,,,,,E09000029,Sutton,2023,143,143,,,,,"91,800","15,600","89,000","18,400"
,,,,,E09000030,Tower Hamlets,2023,143,143,,,,,"135,400","26,000","128,000","33,400"
,,,,,E09000031,Waltham Forest,2023,143,143,,,,,"119,000","23,700","114,600","28,100"
,,,,,E09000032,Wandsworth,2023,143,143,,,,,"171,200","23,200","166,800","31,200"
,,,,,E09000033,Westminster,2023,143,143,,,,,"101,000","21,000","98,600","23,400"
,,,,,E09000001,City of London,2023,144,144,,,,,!,!,!,!
,,,,,E09000002,Barking and Dagenham,2023,144,144,,,,,"85,500","16,600","86,400","15,600"
,,,,,E09000003,Barnet,2023,144,144,,,,,"156,700","18,900","137,500","38,100"
,,,,,E09000004,Bexley,2023,144,144,,,,,"99,500","18,400","90,200","27,800"
,,,,,E09000005,Brent,2023,144,144,,,,,"116,400","28,300","112,300","32,300"
,,,,,E09000006,Bromley,2023,144,144,,,,,"138,000","31,100","134,000","35,100"
,,,,,E09000007,Camden,2023,144,144,,,,,"102,200","28,100","95,900","33,100"
,,,,,E09000008,Croydon,2023,144,144,,,,,"176,500","21,200","157,000","40,800"
,,,,,E09000009,Ealing,2023,144,144,,,,,"153,000","31,600","160,800","23,800"
,,,,,E09000010,Enfield,2023,144,144,,,,,"120,100","30,300","116,400","34,100"
,,,,,E09000011,Greenwich,2023,144,144,,,,,"148,500","20,700","134,400","34,400"
,,,,,E09000012,Hackney,2023,144,144,,,,,"162,200","15,500","144,300","33,400"
,,,,,E09000013,Hammersmith and Fulham,2023,144,144,,,,,"76,700","20,500","81,100","16,100"
,,,,,E09000014,Haringey,2023,144,144,,,,,"115,500","34,100","117,800","31,100"
,,,,,E09000015,Harrow,2023,144,144,,,,,"91,000","23,900","91,500","23,400"
,,,,,E09000016,Havering,2023,144,144,,,,,"117,100","17,900","111,200","23,600"
,,,,,E09000017,Hillingdon,2023,144,144,,,,,"132,500","10,400","113,400","29,500"
,,,,,E09000018,Hounslow,2023,144,144,,,,,"131,900","16,300","117,800","30,300"
,,,,,E09000019,Islington,2023,144,144,,,,,"125,400","18,600","123,800","20,100"
,,,,,E09000020,Kensington and Chelsea,2023,144,144,,,,,"47,100","14,600","51,300","10,800"
,,,,,E09000021,Kingston upon Thames,2023,144,144,,,,,"80,800","15,400","72,600","24,200"
,,,,,E09000022,Lambeth,2023,144,144,,,,,"154,400","30,900","153,900","31,400"
,,,,,E09000023,Lewisham,2023,144,144,,,,,"128,000","31,400","124,400","35,900"
,,,,,E09000024,Merton,2023,144,144,,,,,"89,400","14,600","87,400","16,600"
,,,,,E09000025,Newham,2023,144,144,,,,,"152,900","28,700","133,900","47,700"
,,,,,E09000026,Redbridge,2023,144,144,,,,,"117,100","24,700","113,900","28,700"
,,,,,E09000027,Richmond upon Thames,2023,144,144,,,,,"86,200","12,100","78,100","20,300"
,,,,,E09000028,Southwark,2023,144,144,,,,,"149,300","34,500","149,500","34,300"
,,,,,E09000029,Sutton,2023,144,144,,,,,"91,800","15,600","89,000","18,400"
,,,,,E09000030,Tower Hamlets,2023,144,144,,,,,"135,400","26,000","128,000","33,400"
,,,,,E09000031,Waltham Forest,2023,144,144,,,,,"119,000","23,700","114,600","28,100"
,,,,,E09000032,Wandsworth,2023,144,144,,,,,"171,200","23,200","166,800","31,200"
,,,,,E09000033,Westminster,2023,144,144,,,,,"101,000","21,000","98,600","23,400"
,,,,,E09000001,City of London,2023,145,145,,,,,!,!,!,!
,,,,,E09000002,Barking and Dagenham,2023,145,145,,,,,"85,500","16,600","86,400","15,600"
,,,,,E09000003,Barnet,2023,145,145,,,,,"156,700","18,900","137,500","38,100"
,,,,,E09000004,Bexley,2023,145,145,,,,,"99,500","18,400","90,200","27,800"
,,,,,E09000005,Brent,2023,145,145,,,,,"116,400","28,300","112,300","32,300"
,,,,,E09000006,Bromley,2023,145,145,,,,,"138,000","31,100","134,000","35,100"
,,,,,E09000007,Camden,2023,145,145,,,,,"102,200","28,100","95,900","33,100"
,,,,,E09000008,Croydon,2023,145,145,,,,,"176,500","21,200","157,000","40,800"
,,,,,E09000009,Ealing,2023,145,145,,,,,"153,000","31,600","160,800","23,800"
,,,,,E09000010,Enfield,2023,145,145,,,,,"120,100","30,300","116,400","34,100"
,,,,,E09000011,Greenwich,2023,145,145,,,,,"148,500","20,700","134,400","34,400"
,,,,,E09000012,Hackney,2023,145,145,,,,,"162,200","15,500","144,300","33,400"
,,,,,E09000013,Hammersmith and Fulham,2023,145,145,,,,,"76,700","20,500","81,100","16,100"
,,,,,E09000014,Haringey,2023,145,145,,,,,"115,500","34,100","117,800","31,100"
,,,,,E09000015,Harrow,2023,145,145,,,,,"91,000","23,900","91,500","23,400"
,,,,,E09000016,Havering,2023,145,145,,,,,"117,100","17,900","111,200","23,600"
,,,,,E09000017,Hillingdon,2023,145,145,,,,,"132,500","10,400","113,400","29,500"
,,,,,E09000018,Hounslow,2023,145,145,,,,,"131,900","16,300","117,800","30,300"
,,,,,E09000019,Islington,2023,145,145,,,,,"125,400","18,600","123,800","20,100"
,,,,,E09000020,Kensington and Chelsea,2023,145,145,,,,,"47,100","14,600","51,300","10,800"
,,,,,E09000021,Kingston upon Thames,2023,145,145,,,,,"80,800","15,400","72,600","24,200"
,,,,,E09000022,Lambeth,2023,145,145,,,,,"154,400","30,900","153,900","31,400"
,,,,,E09000023,Lewisham,2023,145,145,,,,,"128,000","31,400","124,400","35,900"
,,,,,E09000024,Merton,2023,145,145,,,,,"89,400","14,600","87,400","16,600"
,,,,,E09000025,Newham,2023,145,145,,,,,"152,900","28,700","133,900","47,700"
,,,,,E09000026,Redbridge,2023,145,145,,,,,"117,100","24,700","113,900","28,700"
,,,,,E09000027,Richmond upon Thames,2023,145,145,,,,,"86,200","12,100","78,100","20,300"
,,,,,E09000028,Southwark,2023,145,145,,,,,"149,300","34,500","149,500","34,300"
,,,,,E09000029,Sutton,2023,145,145,,,,,"91,800","15,600","89,000","18,400"
,,,,,E09000030,Tower Hamlets,2023,145,145,,,,,"135,400","26,000","128,000","33,400"
,,,,,E09000031,Waltham Forest,2023,145,145,,,,,"119,000","23,700","114,600","28,100"
,,,,,E09000032,Wandsworth,2023,145,145,,,,,"171,200","23,200","166,800","31,200"
,,,,,E09000033,Westminster,2023,145,145,,,,,"101,000","21,000","98,600","23,400"
,,,,,E09000001,City of London,2023,146,146,,,,,!,!,!,!
,,,,,E09000002,Barking and Dagenham,2023,146,146,,,,,"85,500","16,600","86,400","15,600"
,,,,,E09000003,Barnet,2023,146,146,,,,,"156,700","18,900","137,500","38,100"
,,,,,E09000004,Bexley,2023,146,146,,,,,"99,500","18,400","90,200","27,800"
,,,,,E09000005,Brent,2023,146,146,,,,,"116,400","28,300","112,300","32,300"
,,,,,E09000006,Bromley,2023,146,146,,,,,"138,000","31,100","134,000","35,100"
,,,,,E09000007,Camden,2023,146,146,,,,,"102,200","28,100","95,900","33,100"
,,,,,E09000008,Croydon,2023,146,146,,,,,"176,500","21,200","157,000","40,800"
,,,,,E09000009,Ealing,2023,146,146,,,,,"153,000","31,600","160,800","23,800"
,,,,,E09000010,Enfield,2023,146,146,,,,,"120,100","30,300","116,400","34,100"
,,,,,E09000011,Greenwich,2023,146,146,,,,,"148,500","20,700","134,400","34,400"
,,,,,E09000012,Hackney,2023,146,146,,,,,"162,200","15,500","144,300","33,400"
,,,,,E09000013,Hammersmith and Fulham,2023,146,146,,,,,"76,700","20,500","81,100","16,100"
,,,,,E09000014,Haringey,2023,146,146,,,,,"115,500","34,100","117,800","31,100"
,,,,,E09000015,Harrow,2023,146,146,,,,,"91,000","23,900","91,500","23,400"
,,,,,E09000016,Havering,2023,146,146,,,,,"117,100","17,900","111,200","23,600"
,,,,,E09000017,Hillingdon,2023,146,146,,,,,"132,500","10,400","113,400","29,500"
,,,,,E09000018,Hounslow,2023,146,146,,,,,"131,900","16,300","117,800","30,300"
,,,,,E09000019,Islington,2023,146,146,,,,,"125,400","18,600","123,800","20,100"
,,,,,E09000020,Kensington and Chelsea,2023,146,146,,,,,"47,100","14,600","51,300","10,800"
,,,,,E09000021,Kingston upon Thames,2023,146,146,,,,,"80,800","15,400","72,600","24,200"
,,,,,E09000022,Lambeth,2023,146,146,,,,,"154,400","30,900","153,900","31,400"
,,,,,E09000023,Lewisham,2023,146,146,,,,,"128,000","31,400","124,400","35,900"
,,,,,E09000024,Merton,2023,146,146,,,,,"89,400","14,600","87,400","16,600"
,,,,,E09000025,Newham,2023,146,146,,,,,"152,900","28,700","133,900","47,700"
,,,,,E09000026,Redbridge,2023,146,146,,,,,"117,100","24,700","113,900","28,700"
,,,,,E09000027,Richmond upon Thames,2023,146,146,,,,,"86,200","12,100","78,100","20,300"
,,,,,E09000028,Southwark,2023,146,146,,,,,"149,300","34,500","149,500","34,300"
,,,,,E09000029,Sutton,2023,146,146,,,,,"91,800","15,600","89,000","18,400"
,,,,,E09000030,Tower Hamlets,2023,146,146,,,,,"135,400","26,000","128,000","33,400"
,,,,,E09000031,Waltham Forest,2023,146,146,,,,,"119,000","23,700","114,600","28,100"
,,,,,E09000032,Wandsworth,2023,146,146,,,,,"171,200","23,200","166,800","31,200"
,,,,,E09000033,Westminster,2023,146,146,,,,,"101,000","21,000","98,600","23,400"
,,,,,E09000001,City of London,2023,147,147,,,,,!,!,!,!
,,,,,E09000002,Barking and Dagenham,2023,147,147,,,,,"85,500","16,600","86,400","15,600"
,,,,,E09000003,Barnet,2023,147,147,,,,,"156,700","18,900","137,500","38,100"
,,,,,E09000004,Bexley,2023,147,147,,,,,"99,500","18,400","90,200","27,800"
,,,,,E09000005,Brent,2023,147,147,,,,,"116,400","28,300","112,300","32,300"
,,,,,E09000006,Bromley,2023,147,147,,,,,"138,000","31,100","134,000","35,100"
,,,,,E09000007,Camden,2023,147,147,,,,,"102,200","28,100","95,900","33,100"
,,,,,E09000008,Croydon,2023,147,147,,,,,"176,500","21,200","157,000","40,800"
,,,,,E09000009,Ealing,2023,147,147,,,,,"153,000","31,600","160,800","23,800"
,,,,,E09000010,Enfield,2023,147,147,,,,,"120,100","30,300","116,400","34,100"
,,,,,E09000011,Greenwich,2023,147,147,,,,,"148,500","20,700","134,400","34,400"
,,,,,E09000012,Hackney,2023,147,147,,,,,"162,200","15,500","144,300","33,400"
,,,,,E09000013,Hammersmith and Fulham,2023,147,147,,,,,"76,700","20,500","81,100","16,100"
,,,,,E09000014,Haringey,2023,147,147,,,,,"115,500","34,100","117,800","31,100"
,,,,,E09000015,Harrow,2023,147,147,,,,,"91,000","23,900","91,500","23,400"
,,,,,E09000016,Havering,2023,147,147,,,,,"117,100","17,900","111,200","23,600"
,,,,,E09000017,Hillingdon,2023,147,147,,,,,"132,500","10,400","113,400","29,500"
,,,,,E09000018,Hounslow,2023,147,147,,,,,"131,900","16,300","117,800","30,300"
,,,,,E09000019,Islington,2023,147,147,,,,,"125,400","18,600","123,800","20,100"
,,,,,E09000020,Kensington and Chelsea,2023,147,147,,,,,"47,100","14,600","51,300","10,800"
,,,,,E09000021,Kingston upon Thames,2023,147,147,,,,,"80,800","15,400","72,600","24,200"
,,,,,E09000022,Lambeth,2023,147,147,,,,,"154,400","30,900","153,900","31,400"
,,,,,E09000023,Lewisham,2023,147,147,,,,,"128,000","31,400","124,400","35,900"
,,,,,E09000024,Merton,2023,147,147,,,,,"89,400","14,600","87,400","16,600"
,,,,,E09000025,Newham,2023,147,147,,,,,"152,900","28,700","133,900","47,700"
,,,,,E09000026,Redbridge,2023,147,147,,,,,"117,100","24,700","113,900","28,700"
,,,,,E09000027,Richmond upon Thames,2023,147,147,,,,,"86,200","12,100","78,100","20,300"
,,,,,E09000028,Southwark,2023,147,147,,,,,"149,300","34,500","149,500","34,300"
,,,,,E09000029,Sutton,2023,147,147,,,,,"91,800","15,600","89,000","18,400"
,,,,,E09000030,Tower Hamlets,2023,147,147,,,,,"135,400","26,000","128,000","33,400"
,,,,,E09000031,Waltham Forest,2023,147,147,,,,,"119,000","23,700","114,600","28,100"
,,,,,E09000032,Wandsworth,2023,147,147,,,,,"171,200","23,200","166,800","31,200"
,,,,,E09000033,Westminster,2023,147,147,,,,,"101,000","21,000","98,600","23,400"
,,,,,E09000001,City of London,2023,148,148,,,,,!,!,!,!
,,,,,E09000002,Barking and Dagenham,2023,148,148,,,,,"85,500","16,600","86,400","15,600"
,,,,,E09000003,Barnet,2023,148,148,,,,,"156,700","18,900","137,500","38,100"
,,,,,E09000004,Bexley,2023,148,148,,,,,"99,500","18,400","90,200","27,800"
,,,,,E09000005,Brent,2023,148,148,,,,,"116,400","28,300","112,300","32,300"
,,,,,E09000006,Bromley,2023,148,148,,,,,"138,000","31,100","134,000","35,100"
,,,,,E09000007,Camden,2023,148,148,,,,,"102,200","28,100","95,900","33,100"
,,,,,E09000008,Croydon,2023,148,148,,,,,"176,500","21,200","157,000","40,800"
,,,,,E09000009,Ealing,2023,148,148,,,,,"153,000","31,600","160,800","23,800"
,,,,,E09000010,Enfield,2023,148,148,,,,,"120,100","30,300","116,400","34,100"
,,,,,E09000011,Greenwich,2023,148,148,,,,,"148,500","20,700","134,400","34,400"
,,,,,E09000012,Hackney,2023,148,148,,,,,"162,200","15,500","144,300","33,400"
,,,,,E09000013,Hammersmith and Fulham,2023,148,148,,,,,"76,700","20,500","81,100","16,100"
,,,,,E09000014,Haringey,2023,148,148,,,,,"115,500","34,100","117,800","31,100"
,,,,,E09000015,Harrow,2023,148,148,,,,,"91,000","23,900","91,500","23,400"
,,,,,E09000016,Havering,2023,148,148,,,,,"117,100","17,900","111,200","23,600"
,,,,,E09000017,Hillingdon,2023,148,148,,,,,"132,500","10,400","113,400","29,500"
,,,,,E09000018,Hounslow,2023,148,148,,,,,"131,900","16,300","117,800","30,300"
,,,,,E09000019,Islington,2023,148,148,,,,,"125,400","18,600","123,800","20,100"
,,,,,E09000020,Kensington and Chelsea,2023,148,148,,,,,"47,100","14,600","51,300","10,800"
,,,,,E09000021,Kingston upon Thames,2023,148,148,,,,,"80,800","15,400","72,600","24,200"
,,,,,E09000022,Lambeth,2023,148,148,,,,,"154,400","30,900","153,900","31,400"
,,,,,E09000023,Lewisham,2023,148,148,,,,,"128,000","31,400","124,400","35,900"
,,,,,E09000024,Merton,2023,148,148,,,,,"89,400","14,600","87,400","16,600"
,,,,,E09000025,Newham,2023,148,148,,,,,"152,900","28,700","133,900","47,700"
,,,,,E09000026,Redbridge,2023,148,148,,,,,"117,100","24,700","113,900","28,700"
,,,,,E09000027,Richmond upon Thames,2023,148,148,,,,,"86,200","12,100","78,100","20,300"
,,,,,E09000028,Southwark,2023,148,148,,,,,"149,300","34,500","149,500","34,300"
,,,,,E09000029,Sutton,2023,148,148,,,,,"91,800","15,600","89,000","18,400"
,,,,,E09000030,Tower Hamlets,2023,148,148,,,,,"135,400","26,000","128,000","33,400"
,,,,,E09000031,Waltham Forest,2023,148,148,,,,,"119,000","23,700","114,600","28,100"
,,,,,E09000032,Wandsworth,2023,148,148,,,,,"171,200","23,200","166,800","31,200"
,,,,,E09000033,Westminster,2023,148,148,,,,,"101,000","21,000","98,600","23,400"
,,,,,E09000001,City of London,2023,149,149,,,,,!,!,!,!
,,,,,E09000002,Barking and Dagenham,2023,149,149,,,,,"85,500","16,600","86,400","15,600"
,,,,,E09000003,Barnet,2023,149,149,,,,,"156,700","18,900","137,500","38,100"
,,,,,E09000004,Bexley,2023,149,149,,,,,"99,500","18,400","90,200","27,800"
,,,,,E09000005,Brent,2023,149,149,,,,,"116,400","28,300","112,300","32,300"
,,,,,E09000006,Bromley,2023,149,149,,,,,"138,000","31,100","134,000","35,100"
,,,,,E09000007,Camden,2023,149,149,,,,,"102,200","28,100","95,900","33,100"
,,,,,E09000008,Croydon,2023,149,149,,,,,"176,500","21,200","157,000","40,800"
,,,,,E09000009,Ealing,2023,149,149,,,,,"153,000","31,600","160,800","23,800"
,,,,,E09000010,Enfield,2023,149,149,,,,,"120,100","30,300","116,400","34,100"
